"ip_addr","load_ms","image_total","minify_save","score_cookies","score_compress","requestType","type","dns_start","ssl_end","gzip_save","is_secure","server_count","score_gzip","ssl_start","full_url","dns_ms","connect_end","responseCode","ssl_ms","image_save","bytesIn","initiator_line","bytesOut","minify_total","id","dns_end","ttfb_ms","connect_start","score_cdn","cache_time","objectSizeUncompressed","load_start","connect_ms","method","objectSize","gzip_total","initiator_column","request_id","score_combine","score_etags","host","score_keep-alive","score_minify","initiator","socket","created","url","score_cache","server_rtt","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","protocol","priority","contentType","is_base_page","contentEncoding","cacheControl","expires","jpeg_scan_count","score_progressive_jpeg",
"66.135.203.168","166","81","","-1","100","Image","3","1132","1636","0","1","","100","1256","https://svcs.ebay.com/delstats/imp/rtm?p=100007&mc=Z3VpZD1lMTY5YjI3ZDE2NjBhYzNjMWM2MmIxYTRmZmZlYjhkZnx1bD1lbi1VU3xidz1TTUFMTHx0ZHQ9aWlkOjc5MzI3MDQyNDgxODc0MzgwMjEsY2xraWQ6NzkzMjcwNDI0ODE4NzQzODAyMHxwbG10PShjaWQ6MTM0NTEgZ2JoOiBpaWQ6NzkzMjcwNDI0ODE4NzQzODAyMSBtaWQ6MTg3NjUgcGlkOjEwMDAwNyBzaWQ6LTEgdGlkOmEwNjQ2Y2ZjLTQ1MzUtNGZlYS1iZGFjLTc2ZThhNjQwMTg3MCB0dHlwZTpIT01FX1BBR0VfQkFOTkVSX01TRSl8dWM9MXxtPTE4NzY1fGJzPTB8MTI9MA==","9","1256","200","380","0","1111","306","1745","","181105_Q0_W","1141","123","1143","-1","","68","1638","113","GET","81","81","447","0.33","-1","-1","svcs.ebay.com","100","-1","https://ir.ebaystatic.com/rs/c/br/highlnfe-HW9NzFhK.js","4","1130","/delstats/imp/rtm?p=100007&mc=Z3VpZD1lMTY5YjI3ZDE2NjBhYzNjMWM2MmIxYTRmZmZlYjhkZnx1bD1lbi1VU3xidz1TTUFMTHx0ZHQ9aWlkOjc5MzI3MDQyNDgxODc0MzgwMjEsY2xraWQ6NzkzMjcwNDI0ODE4NzQzODAyMHxwbG10PShjaWQ6MTM0NTEgZ2JoOiBpaWQ6NzkzMjcwNDI0ODE4NzQzODAyMSBtaWQ6MTg3NjUgcGlkOjEwMDAwNyBzaWQ6LTEgdGlkOmEwNjQ2Y2ZjLTQ1MzUtNGZlYS1iZGFjLTc2ZThhNjQwMTg3MCB0dHlwZTpIT01FX1BBR0VfQkFOTkVSX01TRSl8dWM9MXxtPTE4NzY1fGJzPTB8MTI9MA==","-1","","","1804","1638","1761","1761","1804","43","1132","1804","668","3","4","1","1","http/1.1","low","image/png","","gzip","no-cache, max-age=0","","","",
"96.16.205.179","220","","","-1","-1","XHR","3","-1","-1","","1","","-1","-1","https://www.ebay.com/gh/useracquisition?correlation=gci%3De169b6471660ab6a86d0ed12f1c0d52e%2Csi%3De169b27d1660ac3c1c62b1a4fffeb8df%2Cc%3D5%2CoperationId%3D2481888%2Ctrk-gflgs%3DEA**","-1","-1","200","-1","","1606","2","948","","181105_Q0_W","-1","210","-1","100","0","50","2103","-1","GET","50","","8193","0.79","-1","-1","www.ebay.com","100","-1","https://ir.ebaystatic.com/cr/v/c1/globalheader_widget_platform-f023e39.js","1","2102","/gh/useracquisition?correlation=gci%3De169b6471660ab6a86d0ed12f1c0d52e%2Csi%3De169b27d1660ac3c1c62b1a4fffeb8df%2Cc%3D5%2CoperationId%3D2481888%2Ctrk-gflgs%3DEA**","0","","Akamai","2323","2103","2313","2313","2323","10","2103","2323","220","4","5","1","1","h2","medium","application/json; charset=utf-8","","","","","","",
"66.135.201.93","223","","","-1","-1","Script","3","1851","2247","0","1","","100","2005","https://gha.ebay.com/nproxy/notification/v1/bullseye","18","2005","200","242","","1180","26","1316","","181105_Q0_W","1869","124","1901","-1","","111","2247","104","GET","124","124","867","0.75","-1","-1","gha.ebay.com","100","-1","https://ir.ebaystatic.com/rs/v/tzvi4ndqny1mbel4yp2eoijgr2n.js","5","1849","/nproxy/notification/v1/bullseye","-1","","","2470","2247","2371","2371","2470","99","1851","2470","587","5","6","1","1","http/1.1","high","application/javascript;charset=utf-8","","gzip","private","","","",
"108.177.103.155","230","","","-1","-1","Script","3","2164","2378","0","1","","100","2221","https://securepubads.g.doubleclick.net/gpt/pubads_impl_271.js?21062736","5","2221","200","157","","64423","1","169","","181105_Q0_W","2169","53","2171","100","31536000","189039","2380","50","GET","63997","63997","24863","0.81","-1","-1","securepubads.g.doubleclick.net","100","-1","https://www.googletagservices.com/tag/js/gpt.js","7","2159","/gpt/pubads_impl_271.js?21062736","100","","Google","2610","2380","2433","2433","2610","177","2164","2610","442","6","7","1","1","h2","high","text/javascript","","gzip","private, immutable, max-age=31536000","Mon, 05 Nov 2018 01:08:36 GMT","","",
"108.177.10.155","105","","","-1","-1","Script","3","2160","2391","0","1","","100","2220","https://adservice.google.com/adsid/integrator.js?domain=www.ebay.com","9","2220","200","171","","638","1","185","","181105_Q0_W","2169","78","2170","100","","109","2392","50","GET","104","104","12055","0.80","-1","-1","adservice.google.com","100","-1","https://www.googletagservices.com/tag/js/gpt.js","6","2158","/adsid/integrator.js?domain=www.ebay.com","-1","","Google","2497","2392","2470","2470","2497","27","2160","2497","335","7","8","1","1","h2","high","application/javascript; charset=UTF-8","","gzip","private, no-cache, no-store","","","",
"66.135.209.124","314","","","-1","-1","Script","3","2171","2544","0","1","","100","2291","https://ocsrest.ebay.com/ocsrsapp/o2/inflow/inflowcomponent?callback=Inflow.cb&fromGH=true&input=%7B%22pageId%22%3A2380057%2C%22gbhEnabled%22%3Afalse%7D","4","2291","200","253","","3925","29","1416","","181105_Q0_W","2175","127","2178","0","0","9902","2545","113","GET","2928","2928","159","0.82","-1","-1","ocsrest.ebay.com","100","-1","https://ir.ebaystatic.com/rs/v/tzvi4ndqny1mbel4yp2eoijgr2n.js","8","2166","/ocsrsapp/o2/inflow/inflowcomponent?callback=Inflow.cb&fromGH=true&input=%7B%22pageId%22%3A2380057%2C%22gbhEnabled%22%3Afalse%7D","0","","","2859","2545","2672","2672","2859","187","2171","2859","684","8","9","1","1","http/1.1","high","application/javascript;charset=utf-8","","gzip","","","","",
"108.177.103.155","340","","","-1","-1","XHR","3","-1","-1","0","1","","100","-1","https://securepubads.g.doubleclick.net/gampad/ads?gdfp_req=1&pvsid=1582557974600684&correlator=4235721366675998&output=json_html&callback=googletag.impl.pubads.callbackProxy1&impl=fif&adsid=NT&eid=21061646%2C21061743%2C21062736%2C21062389%2C21062454&vrg=271&guci=2.2.0.0.2.2.0&sc=1&sfv=1-0-30&iu=%2F6245%2Febay.ebayus.homepage.cchp%2Fmweb&sz=336x280%7C320x50%7C320x100%7C300x250&fsf=1&scp=ap%3DScandal%26cg%3De169b6471660ab6a86d0ed12f1c0d52e%26us%3D13%26ot%3D1%26pr%3D20%26xp%3D20%26np%3D20%26u%3D37de564ad4764c1fb4adc827ae8cfcd2%26ipp%3D0%26iccr%3D0%26gdprUser%3D0&cookie=ID%3D2dc649ec302fbb5f%3AT%3D1541380095%3AS%3DALNI_MZhjEHxKPQrZ9SkqxrIgY90IKXiPw&bc=7&lmt=1541380116&dt=1541380116758&dlt=1541380114457&idt=2205&frm=20&biw=375&bih=603&oid=3&adx=0&ady=2217&adk=76194091&uci=1&gut=v2&ifi=1&u_tz=-300&u_his=1&u_h=667&u_w=375&u_ah=667&u_aw=375&u_cd=32&u_sd=2&flash=0&url=https%3A%2F%2Fwww.ebay.com%2F&dssz=26&icsg=13107200&std=20&vis=1&scr_x=0&scr_y=0&psz=375x0&msz=336x-1&ga_vid=1025727402.1541380117&ga_sid=1541380117&ga_hid=1263808532","-1","-1","200","-1","","3188","1","786","","181105_Q0_W","-1","333","-1","100","","4831","2852","-1","GET","2301","2301","137119","0.83","-1","-1","securepubads.g.doubleclick.net","100","-1","https://securepubads.g.doubleclick.net/gpt/pubads_impl_271.js?21062736","7","2851","/gampad/ads?gdfp_req=1&pvsid=1582557974600684&correlator=4235721366675998&output=json_html&callback=googletag.impl.pubads.callbackProxy1&impl=fif&adsid=NT&eid=21061646%2C21061743%2C21062736%2C21062389%2C21062454&vrg=271&guci=2.2.0.0.2.2.0&sc=1&sfv=1-0-30&iu=%2F6245%2Febay.ebayus.homepage.cchp%2Fmweb&sz=336x280%7C320x50%7C320x100%7C300x250&fsf=1&scp=ap%3DScandal%26cg%3De169b6471660ab6a86d0ed12f1c0d52e%26us%3D13%26ot%3D1%26pr%3D20%26xp%3D20%26np%3D20%26u%3D37de564ad4764c1fb4adc827ae8cfcd2%26ipp%3D0%26iccr%3D0%26gdprUser%3D0&cookie=ID%3D2dc649ec302fbb5f%3AT%3D1541380095%3AS%3DALNI_MZhjEHxKPQrZ9SkqxrIgY90IKXiPw&bc=7&lmt=1541380116&dt=1541380116758&dlt=1541380114457&idt=2205&frm=20&biw=375&bih=603&oid=3&adx=0&ady=2217&adk=76194091&uci=1&gut=v2&ifi=1&u_tz=-300&u_his=1&u_h=667&u_w=375&u_ah=667&u_aw=375&u_cd=32&u_sd=2&flash=0&url=https%3A%2F%2Fwww.ebay.com%2F&dssz=26&icsg=13107200&std=20&vis=1&scr_x=0&scr_y=0&psz=375x0&msz=336x-1&ga_vid=1025727402.1541380117&ga_sid=1541380117&ga_hid=1263808532","-1","","Google","3192","2852","3185","3185","3192","7","2852","3192","340","9","10","1","1","h2","medium","text/javascript; charset=UTF-8","","br","no-cache, must-revalidate","Fri, 01 Jan 1990 00:00:00 GMT","","",
"108.177.103.155","93","","","-1","-1","Script","3","-1","-1","0","1","","100","-1","https://securepubads.g.doubleclick.net/gpt/pubads_impl_rendering_271.js?21062736","-1","-1","200","-1","","23372","1","46","","181105_Q0_W","-1","50","-1","100","31536000","60446","2856","-1","GET","22946","22946","21272","0.84","-1","-1","securepubads.g.doubleclick.net","100","-1","https://securepubads.g.doubleclick.net/gpt/pubads_impl_271.js?21062736","7","2855","/gpt/pubads_impl_rendering_271.js?21062736","100","","Google","2949","2856","2906","2906","2949","43","2856","2949","93","10","11","1","1","h2","high","text/javascript","","gzip","private, immutable, max-age=31536000","Mon, 05 Nov 2018 01:08:36 GMT","","",
"108.177.103.155","125","","","-1","-1","Image","3","-1","-1","","1","","-1","-1","https://securepubads.g.doubleclick.net/pcs/view?xai=AKAOjsvJ72odDtXZvRE_NO975wyCKKjGeh2jAg9mFeH16hDeFKjAzCzWtv11ssiZjSUtlBlu0l_SQGlmbPOF7JIvsL1-AveaIZnU0-7BqqtT3lvish2uEAM0pekaob47k9kycR--IRrz-ehcHLgUWRwzcntKhsBhGdwWzdXVQLUBwjOV0cTuYsz8BQbn9BIA6Cwb-xa8EbwTB8J-3BCTkoWKG5a-Yh4JSj7MkGOCoM_qMcyNR3EZfiVqy6yY6mLs5jwSxObN7H-xdaAS7ZO5&sai=AMfl-YToVpKrxRIiJqKlOYu3i-4xgf5y9E5Gb3WzWlvH4C31zK2CyQyBpWJAbmaACYuyjBZO5rsilZJNLLmyWDHBD1Kgvm49uFNkgWsyDnHe&sig=Cg0ArKJSzLyP_EZVt2VwEAE&urlfix=1&adurl=","-1","-1","200","-1","","558","8","473","","181105_Q0_W","-1","99","-1","100","","0","3422","-1","GET","0","","70","0.92","-1","-1","securepubads.g.doubleclick.net","100","-1","https://tpc.googlesyndication.com/safeframe/1-0-30/html/container.html","7","3421","/pcs/view?xai=AKAOjsvJ72odDtXZvRE_NO975wyCKKjGeh2jAg9mFeH16hDeFKjAzCzWtv11ssiZjSUtlBlu0l_SQGlmbPOF7JIvsL1-AveaIZnU0-7BqqtT3lvish2uEAM0pekaob47k9kycR--IRrz-ehcHLgUWRwzcntKhsBhGdwWzdXVQLUBwjOV0cTuYsz8BQbn9BIA6Cwb-xa8EbwTB8J-3BCTkoWKG5a-Yh4JSj7MkGOCoM_qMcyNR3EZfiVqy6yY6mLs5jwSxObN7H-xdaAS7ZO5&sai=AMfl-YToVpKrxRIiJqKlOYu3i-4xgf5y9E5Gb3WzWlvH4C31zK2CyQyBpWJAbmaACYuyjBZO5rsilZJNLLmyWDHBD1Kgvm49uFNkgWsyDnHe&sig=Cg0ArKJSzLyP_EZVt2VwEAE&urlfix=1&adurl=","-1","","Google","3547","3422","3521","3521","3547","26","3422","3547","125","11","12","1","1","h2","low","image/gif","","","private","Mon, 05 Nov 2018 01:08:37 GMT","","",
"","278","","","-1","-1","Script","3","-1","-1","","1","","-1","-1","https://adserver-us.adtech.advertising.com/pubapi/3.0/10588.1/4277428/0/170/ADTECH;v=2;cmd=bid;cors=yes;kvrefd=ebay.com;alias=mHP_300;misc=689437420276622100;callback=callbackAOL","-1","-1","302","-1","","544","1","0","","181105_Q0_W","-1","278","-1","-1","","0","3482","-1","GET","0","","4492","0.94","-1","-1","adserver-us.adtech.advertising.com","-1","-1","https://ir.ebaystatic.com/cr/v/c1/jd-460310.js","-1","3482","/pubapi/3.0/10588.1/4277428/0/170/ADTECH;v=2;cmd=bid;cors=yes;kvrefd=ebay.com;alias=mHP_300;misc=689437420276622100;callback=callbackAOL","-1","","","3760","3482","3760","3760","3760","0","3482","3760","278","12","13","1","1","","","","","","no-store, no-cache","Mon, 15 Jun 1998 00:00:00 GMT","","",
"","249","","","-1","-1","Script","3","-1","-1","","1","","-1","-1","https://ebayus-d.openx.net/w/1.0/arj?tg=_blank&ju=https%3A%2F%2Fm.ebay.com%2F&jr=https%3A%2F%2Fm.ebay.com%2F&c.cat=&auid=538324657&ch=UTF-8&res=375x667x32&tz=300&aus=300x250&callback=callbackOpenX&be=1&bc=hb_ebayus&cb=689437420276622100","-1","-1","302","-1","","513","1","0","","181105_Q0_W","-1","249","-1","-1","","0","3484","-1","GET","0","","4492","0.98","-1","-1","ebayus-d.openx.net","-1","-1","https://ir.ebaystatic.com/cr/v/c1/jd-460310.js","-1","3484","/w/1.0/arj?tg=_blank&ju=https%3A%2F%2Fm.ebay.com%2F&jr=https%3A%2F%2Fm.ebay.com%2F&c.cat=&auid=538324657&ch=UTF-8&res=375x667x32&tz=300&aus=300x250&callback=callbackOpenX&be=1&bc=hb_ebayus&cb=689437420276622100","-1","","","3733","3484","3733","3733","3733","0","3484","3733","249","13","14","1","1","","","","","","","","","",
"192.82.243.71","128","","","-1","-1","Script","3","3492","3680","0","1","","100","3539","https://showads.pubmatic.com/AdServer/AdServerServlet?operId=102&pubId=31445&siteId=140985&adId=657330&kadwidth=300&kadheight=250&inIframe=1&sec=1&pageURL=https%3A%2F%2Fm.ebay.com%2F&rs=2&dctr=cat%3D&kltstamp=2018-11-4%2020%3A8%3A37&screenResolution=375x667&timezone=-5&pmZoneId=&awt=1&ranreq=0.229887883362357","6","3539","200","141","","1787","1","629","","181105_Q0_W","3498","77","3501","-1","","1848","3681","38","GET","1148","1148","4492","0.96","-1","-1","showads.pubmatic.com","100","-1","https://ir.ebaystatic.com/cr/v/c1/jd-460310.js","9","3483","/AdServer/AdServerServlet?operId=102&pubId=31445&siteId=140985&adId=657330&kadwidth=300&kadheight=250&inIframe=1&sec=1&pageURL=https%3A%2F%2Fm.ebay.com%2F&rs=2&dctr=cat%3D&kltstamp=2018-11-4%2020%3A8%3A37&screenResolution=375x667&timezone=-5&pmZoneId=&awt=1&ranreq=0.229887883362357","-1","","","3809","3681","3758","3758","3809","51","3492","3809","313","14","15","1","1","http/1.1","high","application/json; charset=utf-8","","gzip","no-store, no-cache, private","","","",
"8.43.72.112","185","","","-1","-1","Script","3","3493","3685","","1","","-1","3542","https://fastlane.rubiconproject.com/a/api/fastlane.jsonp?enc=url&account_id=11440&site_id=66724&zone_id=314888&size_id=15&rp_callback=rp_onAdResponseLoaded&rp_secure=1&tk_user_key=e169b6471660ab6a86d0ed12f1c0d52e||37de564ad4764c1fb4adc827ae8cfcd2&tg_i.usde=13&tg_i.umde=&tg_i.categories=&p_pos=btf&p_screen_res=375x667&rand=0.6509781127443853&rf=https%3A%2F%2Fm.ebay.com%2F","5","3542","200","143","","1523","1","692","","181105_Q0_W","3498","132","3501","-1","","351","3686","41","GET","351","","4492","0.97","-1","-1","fastlane.rubiconproject.com","100","-1","https://ir.ebaystatic.com/cr/v/c1/jd-460310.js","11","3484","/a/api/fastlane.jsonp?enc=url&account_id=11440&site_id=66724&zone_id=314888&size_id=15&rp_callback=rp_onAdResponseLoaded&rp_secure=1&tk_user_key=e169b6471660ab6a86d0ed12f1c0d52e||37de564ad4764c1fb4adc827ae8cfcd2&tg_i.usde=13&tg_i.umde=&tg_i.categories=&p_pos=btf&p_screen_res=375x667&rand=0.6509781127443853&rf=https%3A%2F%2Fm.ebay.com%2F","-1","","","3871","3686","3818","3818","3871","53","3493","3871","374","15","16","1","1","http/1.1","high","text/javascript","","","no-cache, no-store, max-age=0, must-revalidate","Wed, 17 Sep 1975 21:32:10 GMT","","",
"68.67.179.196","448","","","-1","-1","Script","3","3483","3714","","1","","-1","3570","https://secure.adnxs.com/jpt?callback=callbackAppNexus&callback_uid=689437420276622100&psa=0&id=9763980&referrer=https%3A%2F%2Fm.ebay.com%2F","48","3570","200","144","","1151","1","459","","181105_Q0_W","3531","432","3533","-1","","85","3714","37","GET","85","","4492","0.93","-1","-1","secure.adnxs.com","100","-1","https://ir.ebaystatic.com/cr/v/c1/jd-460310.js","14","3481","/jpt?callback=callbackAppNexus&callback_uid=689437420276622100&psa=0&id=9763980&referrer=https%3A%2F%2Fm.ebay.com%2F","-1","","","4162","3714","4146","4146","4162","16","3483","4162","677","16","17","1","1","http/1.1","high","application/javascript; charset=utf-8","","","no-store, no-cache, private","Sat, 15 Nov 2008 16:00:00 GMT","","",
"173.241.244.220","132","","","-1","-1","","3","-1","-1","0","1","","100","-1","https://ebayus-d.openx.net/w/1.0/arj?cc=1&tg=_blank&ju=https%3A%2F%2Fm.ebay.com%2F&jr=https%3A%2F%2Fm.ebay.com%2F&c.cat=&auid=538324657&ch=UTF-8&res=375x667x32&tz=300&aus=300x250&callback=callbackOpenX&be=1&bc=hb_ebayus&cb=689437420276622100","-1","-1","200","-1","","1777","13","521","","181105_Q0_W","-1","131","-1","-1","","2657","3733","-1","GET","908","908","","0.98.1","-1","-1","ebayus-d.openx.net","100","-1","https://tpc.googlesyndication.com/safeframe/1-0-30/html/container.html","10","3733","/w/1.0/arj?cc=1&tg=_blank&ju=https%3A%2F%2Fm.ebay.com%2F&jr=https%3A%2F%2Fm.ebay.com%2F&c.cat=&auid=538324657&ch=UTF-8&res=375x667x32&tz=300&aus=300x250&callback=callbackOpenX&be=1&bc=hb_ebayus&cb=689437420276622100","-1","","","3865","3733","3864","3864","3865","1","3733","3865","132","17","18","1","1","h2","high","application/json","","gzip","private, max-age=0, no-cache","Mon, 26 Jul 1997 05:00:00 GMT","","",
"152.195.14.112","281","","","-1","-1","","3","-1","-1","","1","","-1","-1","https://adserver-us.adtech.advertising.com/pubapi/3.0/10588.1/4277428/0/170/ADTECH;cfp=1;rndc=1541380117;v=2;cmd=bid;cors=yes;kvrefd=ebay.com;alias=mHP_300;misc=689437420276622100;callback=callbackAOL","-1","-1","200","-1","","343","13","433","","181105_Q0_W","-1","279","-1","-1","","62","3759","-1","GET","62","","","0.94.1","-1","-1","adserver-us.adtech.advertising.com","100","-1","https://tpc.googlesyndication.com/safeframe/1-0-30/html/container.html","13","3759","/pubapi/3.0/10588.1/4277428/0/170/ADTECH;cfp=1;rndc=1541380117;v=2;cmd=bid;cors=yes;kvrefd=ebay.com;alias=mHP_300;misc=689437420276622100;callback=callbackAOL","-1","","","4040","3759","4038","4038","4040","2","3759","4040","281","18","19","1","1","h2","high","text/javascript","","","no-store, no-cache","Mon, 15 Jun 1998 00:00:00 GMT","","",
"23.54.149.220","232","","","-1","-1","Script","3","3493","3761","0","1","","100","3601","https://as-sec.casalemedia.com/cygnus?v=7&fn=callbackIndex&s=172191&r=%7B%22id%22%3A689437420276622100%2C%22site%22%3A%7B%22page%22%3A%22https%3A%2F%2Fm.ebay.com%2F%22%2C%22ref%22%3A%22%22%7D%2C%22imp%22%3A%5B%7B%22id%22%3A%221%22%2C%20%22banner%22%3A%7B%22w%22%3A300%2C%22h%22%3A250%2C%22topframe%22%3A1%7D%2C%22ext%22%3A%20%7B%22sid%22%3A%22172191%22%2C%22custom%22%3A%22e169b6471660ab6a86d0ed12f1c0d52e||37de564ad4764c1fb4adc827ae8cfcd2%22%2C%22kv%22%3A%22cat:%22%2C%22siteID%22%3A172191%7D%7D%5D%7D","43","3601","200","160","","795","1","821","","181105_Q0_W","3536","185","3538","100","","44","3762","63","GET","64","64","4492","0.95","-1","-1","as-sec.casalemedia.com","100","-1","https://ir.ebaystatic.com/cr/v/c1/jd-460310.js","12","3482","/cygnus?v=7&fn=callbackIndex&s=172191&r=%7B%22id%22%3A689437420276622100%2C%22site%22%3A%7B%22page%22%3A%22https%3A%2F%2Fm.ebay.com%2F%22%2C%22ref%22%3A%22%22%7D%2C%22imp%22%3A%5B%7B%22id%22%3A%221%22%2C%20%22banner%22%3A%7B%22w%22%3A300%2C%22h%22%3A250%2C%22topframe%22%3A1%7D%2C%22ext%22%3A%20%7B%22sid%22%3A%22172191%22%2C%22custom%22%3A%22e169b6471660ab6a86d0ed12f1c0d52e||37de564ad4764c1fb4adc827ae8cfcd2%22%2C%22kv%22%3A%22cat:%22%2C%22siteID%22%3A172191%7D%7D%5D%7D","-1","","Akamai","3994","3762","3947","3947","3994","47","3493","3994","498","19","20","1","1","http/1.1","high","text/javascript","","gzip","max-age=0, no-cache, no-store","Mon, 05 Nov 2018 01:08:37 GMT","","",
"54.210.236.153","105","","","-1","-1","XHR","3","4433","4635","0","1","","100","4517","https://ads.yieldmo.com/v002/t_ads/ads?bust=1541380118431&ttdid=e0596157-5d01-45c3-9827-fe33e5621dc4&dh=2508856718&_s=1&e=11&v=9.5.19-23&page_url=https%3A%2F%2Fwww.ebay.com%2F&p=1768188866097480928&title=SafeFrame%20Container&dnt=false&ymid=7a94928469b669987e9c&scrd=2&h=667&w=375&lane=ym.m2&pft=1541380118431&ct=1541380118261&pl_h=250&pl_w=300","35","4517","200","118","","3246","2","448","","181105_Q0_W","4468","86","4469","-1","","5180","4636","48","GET","2838","2838","23875","0.103","-1","-1","ads.yieldmo.com","100","-1","https://static.yieldmo.com/ym.m2.js","15","4432","/v002/t_ads/ads?bust=1541380118431&ttdid=e0596157-5d01-45c3-9827-fe33e5621dc4&dh=2508856718&_s=1&e=11&v=9.5.19-23&page_url=https%3A%2F%2Fwww.ebay.com%2F&p=1768188866097480928&title=SafeFrame%20Container&dnt=false&ymid=7a94928469b669987e9c&scrd=2&h=667&w=375&lane=ym.m2&pft=1541380118431&ct=1541380118261&pl_h=250&pl_w=300","-1","","","4741","4636","4722","4722","4741","19","4433","4741","306","20","21","1","1","h2","medium","application/json;charset=utf-8","","gzip","","","","",
"","269","","","-1","-1","XHR","3","-1","-1","","1","","-1","-1","https://kinesis.us-east-1.amazonaws.com/","-1","-1","200","-1","","455","2","0","","181105_Q0_W","-1","269","-1","-1","","0","4725","-1","OPTIONS","0","","23865","0.104","-1","-1","kinesis.us-east-1.amazonaws.com","100","-1","https://static.yieldmo.com/ym.m2.js","-1","4725","/","-1","","","4994","4725","4994","4994","4994","0","4725","4994","269","21","22","1","1","","","","","","","","","",
"54.239.28.40","67","","","-1","-1","XHR","3","-1","-1","","1","","-1","-1","https://kinesis.us-east-1.amazonaws.com/","-1","-1","200","-1","","535","","1644","","181105_Q0_W","-1","54","-1","0","0","133","4995","-1","POST","133","","","0.106","-1","-1","kinesis.us-east-1.amazonaws.com","100","-1","","16","4994","/","0","","","5062","4995","5049","5049","5062","13","4995","5062","67","22","23","1","1","http/1.1","medium","application/x-amz-json-1.1","","","","","","",
"23.54.150.122","88","","","-1","-1","XHR","3","4760","5004","0","1","","100","4853","https://static.yieldmo.com/sdk/template/js/36.handlebars.js","34","4853","200","151","","17302","2","421","","181105_Q0_W","4794","70","4795","100","1800","66978","5005","58","GET","16752","16752","23875","0.105","-1","-1","static.yieldmo.com","100","-1","https://static.yieldmo.com/ym.m2.js","17","4751","/sdk/template/js/36.handlebars.js","0","","Akamai","5093","5005","5075","5075","5093","18","4760","5093","331","23","24","1","1","http/1.1","medium","application/javascript","","gzip","private, max-age=1800","","","",
"","-1","","","-1","-1","Image","3","-1","-1","","1","","-1","-1","https://sb.scorecardresearch.com/p?c1=8&c2=18969557&ns_ap_it=b&rn=f0e549a3aca5e57df583","-1","-1","-1","-1","","0","2","0","","181105_Q0_W","-1","-1","-1","-1","","0","5219","-1","GET","0","","58884","0.111","-1","-1","sb.scorecardresearch.com","-1","-1","https://static.yieldmo.com/ym.m2.js","-1","5219","/p?c1=8&c2=18969557&ns_ap_it=b&rn=f0e549a3aca5e57df583","-1","","","5218","5219","5218","5218","5218","0","5219","5218","-1","24","25","1","1","","","","","","","","","",
"54.239.28.40","75","","","-1","-1","XHR","3","-1","-1","","1","","-1","-1","https://kinesis.us-east-1.amazonaws.com/","-1","-1","200","-1","","535","2","2205","","181105_Q0_W","-1","56","-1","0","0","133","5241","-1","POST","133","","23865","0.112","-1","-1","kinesis.us-east-1.amazonaws.com","100","-1","https://static.yieldmo.com/ym.m2.js","16","5240","/","0","","","5316","5241","5297","5297","5316","19","5241","5316","75","25","26","1","1","http/1.1","medium","application/x-amz-json-1.1","","","","","","",
"23.54.150.122","141","40406","","-1","100","Image","3","5142","5351","","1","","-1","5210","https://static.yieldmo.com/img/crtv/2018/09/original/2034098699054817342/TUN0141_MLB_Yieldmo_310x310_V1.gif","2","5210","200","141","0","40903","2","403","","181105_Q0_W","5144","62","5145","100","2592000","40406","5352","65","GET","40406","","17537","0.107","-1","-1","static.yieldmo.com","100","-1","https://static.yieldmo.com/ym.m2.js","19","5141","/img/crtv/2018/09/original/2034098699054817342/TUN0141_MLB_Yieldmo_310x310_V1.gif","100","","Akamai","5493","5352","5414","5414","5493","79","5142","5493","349","26","27","1","1","http/1.1","low","image/gif","","","private, max-age=2592000","","","",
"54.210.236.153","65","","","-1","-1","XHR","3","5219","5403","","1","","-1","5268","https://ads.yieldmo.com/v000/t_tkr/ev?type=r&dh=2508856718&ymid=7a94928469b669987e9c&v=9.5.19-23&imp=6078382932617030656&plid=1768188866097480928&pvid=2076366025466153459&pft=1541380118431&x=999999&y=999999&pvt=1541380118737&stime=1541380119217&etime=1541380119217","2","5268","204","135","","68","2","390","","181105_Q0_W","5221","48","5222","-1","","0","5404","46","GET","0","","23875","0.110","-1","-1","ads.yieldmo.com","-1","-1","https://static.yieldmo.com/ym.m2.js","18","5217","/v000/t_tkr/ev?type=r&dh=2508856718&ymid=7a94928469b669987e9c&v=9.5.19-23&imp=6078382932617030656&plid=1768188866097480928&pvid=2076366025466153459&pft=1541380118431&x=999999&y=999999&pvt=1541380118737&stime=1541380119217&etime=1541380119217","-1","","","5469","5404","5452","5452","5469","17","5219","5469","248","27","28","1","1","h2","medium","","","","","","","",
"23.54.150.122","131","","","-1","-1","Document","3","5383","5543","0","1","","100","5444","https://static.yieldmo.com/partner.min.html?mps=0&partners=&#7a94928469b669987e9c","3","5444","200","99","","27712","2","439","","181105_Q0_W","5386","72","5387","100","","80580","5547","57","GET","27175","27175","19495","0.108","-1","-1","static.yieldmo.com","100","-1","https://static.yieldmo.com/ym.m2.js","21","5185","/partner.min.html?mps=0&partners=&","-1","","Akamai","5678","5547","5619","5619","5678","59","5383","5678","290","28","29","1","1","http/1.1","high","text/html","","gzip","private, max-age=1800","","","",
