"ip_addr","load_ms","protocol","image_total","minify_save","score_cookies","score_compress","priority","requestType","type","dns_start","ssl_end","contentType","gzip_save","is_secure","server_count","score_gzip","ssl_start","full_url","dns_ms","connect_end","responseCode","ssl_ms","image_save","is_base_page","bytesIn","initiator_line","bytesOut","minify_total","cacheControl","contentEncoding","id","dns_end","ttfb_ms","connect_start","score_cdn","cache_time","objectSizeUncompressed","load_start","connect_ms","method","objectSize","gzip_total","expires","initiator_column","request_id","score_combine","score_etags","host","score_keep-alive","score_minify","initiator","socket","created","url","score_cache","server_rtt","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","jpeg_scan_count","score_progressive_jpeg",
"96.16.205.68","234","http/1.1","","","-1","-1","high","Script","3","-1","-1","text/javascript","1714","1","","35","-1","https://pixel.mathtag.com/event/js?mt_id=442390&mt_adid=109363&v1=&v2=&v3=&s1=&s2=&s3=&mm_bnc&mm_bct&mathid_data=%7B%22dv1%22%3A%22TW96aWxsYS81LjAgKGlQaG9uZTsgQ1BVIGlQaG9uZSBPUyAxMV80XzEgbGlrZSBNYWMgT1MgWCkgQXBwbGVXZWJLaXQvNjA1LjEuMTUgKEtIVE1MLCBsaWtlIEdlY2tvKSBNb2JpbGUvMTVHNzc%3D%22%2C%22dv2%22%3A%22NjZlODY3M2IyNTg4NGY4MmI5YmNhNzc3OTA3OTZhZDE%3D%22%2C%22dv3%22%3A%22%22%2C%22dv4%22%3A%22Mzc1fDY2N3wzNzV8NjY3fDMyfHw%3D%22%2C%22dv5%22%3A%22QW1lcmljYS9OZXdfWW9yaw%3D%3D%22%2C%22dv6%22%3A%22%22%2C%22dv7%22%3A%22MA%3D%3D%22%2C%22dv8%22%3A%22dHJ1ZXx0cnVlfHRydWU%3D%22%2C%22dv9%22%3A%22fGVuLVVTfA%3D%3D%22%2C%22dv10%22%3A%22TW96aWxsYXxOZXRzY2FwZXxpUGhvbmV8%22%7D","-1","-1","200","-1","","","3036","13","1089","","max-age=0, no-cache, no-store","","181105_1R_A","-1","215","-1","100","","2638","7228","-1","GET","2638","2638","Mon, 05 Nov 2018 00:46:28 GMT","86","0.68","-1","-1","pixel.mathtag.com","100","-1","https://pixel.mathtag.com/event/js?mt_id=442390&mt_adid=109363&v1=&v2=&v3=&s1=&s2=&s3=&mm_bnc&mm_bct","15","7227","/event/js?mt_id=442390&mt_adid=109363&v1=&v2=&v3=&s1=&s2=&s3=&mm_bnc&mm_bct&mathid_data=%7B%22dv1%22%3A%22TW96aWxsYS81LjAgKGlQaG9uZTsgQ1BVIGlQaG9uZSBPUyAxMV80XzEgbGlrZSBNYWMgT1MgWCkgQXBwbGVXZWJLaXQvNjA1LjEuMTUgKEtIVE1MLCBsaWtlIEdlY2tvKSBNb2JpbGUvMTVHNzc%3D%22%2C%22dv2%22%3A%22NjZlODY3M2IyNTg4NGY4MmI5YmNhNzc3OTA3OTZhZDE%3D%22%2C%22dv3%22%3A%22%22%2C%22dv4%22%3A%22Mzc1fDY2N3wzNzV8NjY3fDMyfHw%3D%22%2C%22dv5%22%3A%22QW1lcmljYS9OZXdfWW9yaw%3D%3D%22%2C%22dv6%22%3A%22%22%2C%22dv7%22%3A%22MA%3D%3D%22%2C%22dv8%22%3A%22dHJ1ZXx0cnVlfHRydWU%3D%22%2C%22dv9%22%3A%22fGVuLVVTfA%3D%3D%22%2C%22dv10%22%3A%22TW96aWxsYXxOZXRzY2FwZXxpUGhvbmV8%22%7D","-1","","Akamai","7462","7228","7443","7443","7462","19","7228","7462","234","75","76","1","0","","",
"172.64.163.31","105","h2","","","-1","-1","high","Script","3","7079","7428","application/javascript","0","1","","100","7197","https://getrockerbox.com/assets/xyz.js","67","7197","200","231","","","1778","12","283","","","br","181105_1R_A","7146","69","7147","100","0","4217","7428","50","GET","1484","1484","","352","0.65","-1","-1","getrockerbox.com","100","-1","https://3797665.fls.doubleclick.net/ddm/fls/r/src=3797665;type=remar853;cat=Gener-;ord=4917908647859;gtm=2wgas3;auiddc=1433968841.1541378784;_dc_1=1;~oref=https%3A%2F%2Fvimeo.com%2F","31","7074","/assets/xyz.js","0","","Cloudflare","7533","7428","7497","7497","7533","36","7079","7533","453","76","77","1","0","","",
"69.147.64.34","95","h2","","","-1","-1","high","Script","3","7075","7428","application/javascript","0","1","","100","7187","https://s.yimg.com/wi/ytc.js","71","7187","200","241","","","5346","10","276","","","gzip","181105_1R_A","7146","68","7147","100","0","14954","7429","40","GET","4111","4111","","568","0.64","-1","-1","s.yimg.com","100","-1","https://3797665.fls.doubleclick.net/ddm/fls/r/src=3797665;type=remar853;cat=Gener-;ord=4917908647859;gtm=2wgas3;auiddc=1433968841.1541378784;_dc_1=1;~oref=https%3A%2F%2Fvimeo.com%2F","30","7073","/wi/ytc.js","0","","Yahoo","7524","7429","7497","7497","7524","27","7075","7524","447","77","78","1","0","","",
"96.16.205.68","67","http/1.1","43","","-1","100","low","Image","3","-1","-1","image/gif","","1","","-1","-1","https://pixel.mathtag.com/misc/img?mm_bnc&bcdv=0","-1","-1","200","-1","0","","536","37","536","","no-cache","","181105_1R_A","-1","53","-1","100","","43","7468","-1","GET","43","","Mon, 05 Nov 2018 00:46:27 GMT","18","0.69","-1","-1","pixel.mathtag.com","100","-1","https://pixel.mathtag.com/event/js?mt_id=442390&mt_adid=109363&v1=&v2=&v3=&s1=&s2=&s3=&mm_bnc&mm_bct&mathid_data=%7B%22dv1%22%3A%22TW96aWxsYS81LjAgKGlQaG9uZTsgQ1BVIGlQaG9uZSBPUyAxMV80XzEgbGlrZSBNYWMgT1MgWCkgQXBwbGVXZWJLaXQvNjA1LjEuMTUgKEtIVE1MLCBsaWtlIEdlY2tvKSBNb2JpbGUvMTVHNzc%3D%22%2C%22dv2%22%3A%22NjZlODY3M2IyNTg4NGY4MmI5YmNhNzc3OTA3OTZhZDE%3D%22%2C%22dv3%22%3A%22%22%2C%22dv4%22%3A%22Mzc1fDY2N3wzNzV8NjY3fDMyfHw%3D%22%2C%22dv5%22%3A%22QW1lcmljYS9OZXdfWW9yaw%3D%3D%22%2C%22dv6%22%3A%22%22%2C%22dv7%22%3A%22MA%3D%3D%22%2C%22dv8%22%3A%22dHJ1ZXx0cnVlfHRydWU%3D%22%2C%22dv9%22%3A%22fGVuLVVTfA%3D%3D%22%2C%22dv10%22%3A%22TW96aWxsYXxOZXRzY2FwZXxpUGhvbmV8%22%7D","15","7467","/misc/img?mm_bnc&bcdv=0","-1","","Akamai","7535","7468","7521","7521","7535","14","7468","7535","67","78","79","1","0","","",
"98.138.49.23","93","h2","","","-1","-1","high","Script","3","-1","-1","application/x-javascript","","1","","-1","-1","https://sp.analytics.yahoo.com/sp.pl?a=10000&jsonp=YAHOO.ywa.I13N.handleJSONResponse&d=Mon%2C%2005%20Nov%202018%2000%3A46%3A28%20GMT&n=5&.yp=35723&f=https%3A%2F%2F3797665.fls.doubleclick.net%2Fddm%2Ffls%2Fr%2Fsrc%3D3797665%3Btype%3Dremar853%3Bcat%3DGener-%3Bord%3D4917908647859%3Bgtm%3D2wgas3%3Bauiddc%3D1433968841.1541378784%3B_dc_1%3D1%3B~oref%3Dhttps%253A%252F%252Fvimeo.com%252F&e=https%3A%2F%2F3797665.fls.doubleclick.net%2Factivityi%3Bsrc%3D3797665%3Btype%3Dremar853%3Bcat%3DGener-%3Bord%3D4917908647859%3Bgtm%3D2wgas3%3Bauiddc%3D1433968841.1541378784%3B~oref%3Dhttps%253A%252F%252Fvimeo.com%252F%3F&enc=UTF-8&isIframe=1","-1","-1","200","-1","","","1291","1","596","","no-cache, private, must-revalidate","","181105_1R_A","-1","77","-1","-1","","613","7533","-1","GET","613","","Mon, 05 Nov 2018 00:46:28 GMT","11005","0.70","-1","-1","sp.analytics.yahoo.com","100","-1","https://s.yimg.com/wi/ytc.js","32","7532","/sp.pl?a=10000&jsonp=YAHOO.ywa.I13N.handleJSONResponse&d=Mon%2C%2005%20Nov%202018%2000%3A46%3A28%20GMT&n=5&.yp=35723&f=https%3A%2F%2F3797665.fls.doubleclick.net%2Fddm%2Ffls%2Fr%2Fsrc%3D3797665%3Btype%3Dremar853%3Bcat%3DGener-%3Bord%3D4917908647859%3Bgtm%3D2wgas3%3Bauiddc%3D1433968841.1541378784%3B_dc_1%3D1%3B~oref%3Dhttps%253A%252F%252Fvimeo.com%252F&e=https%3A%2F%2F3797665.fls.doubleclick.net%2Factivityi%3Bsrc%3D3797665%3Btype%3Dremar853%3Bcat%3DGener-%3Bord%3D4917908647859%3Bgtm%3D2wgas3%3Bauiddc%3D1433968841.1541378784%3B~oref%3Dhttps%253A%252F%252Fvimeo.com%252F%3F&enc=UTF-8&isIframe=1","-1","","","7626","7533","7610","7610","7626","16","7533","7626","93","79","80","1","0","","",
"","77","","","","-1","-1","","Image","3","-1","-1","text/html","","1","","-1","-1","https://getrockerbox.com/pixel.gif?pageReferrer=https%3A%2F%2F3797665.fls.doubleclick.net%2Factivityi%3Bsrc%3D3797665%3Btype%3Dremar853%3Bcat%3DGener-%3Bord%3D4917908647859%3Bgtm%3D2wgas3%3Bauiddc%3D1433968841.1541378784%3B~oref%3Dhttps%253A%252F%252Fvimeo.com%252F%3F&action=view&source=vimeo&rb_source=vimeo&an_seg=2310371&type=imp","-1","-1","302","-1","","","0","112","0","","","","181105_1R_A","-1","77","-1","-1","","0","7541","-1","GET","0","","","13","0.71","-1","-1","getrockerbox.com","-1","-1","https://getrockerbox.com/assets/xyz.js","-1","7541","/pixel.gif?pageReferrer=https%3A%2F%2F3797665.fls.doubleclick.net%2Factivityi%3Bsrc%3D3797665%3Btype%3Dremar853%3Bcat%3DGener-%3Bord%3D4917908647859%3Bgtm%3D2wgas3%3Bauiddc%3D1433968841.1541378784%3B~oref%3Dhttps%253A%252F%252Fvimeo.com%252F%3F&action=view&source=vimeo&rb_source=vimeo&an_seg=2310371&type=imp","-1","","","7618","7541","7618","7618","7618","0","7541","7618","77","80","81","1","0","","",
"","126","","","","-1","-1","","Document","3","-1","-1","text/html","","1","","-1","-1","https://pixel.mathtag.com/sync/iframe?realm=batch_supply&mt_adid=109363&mt_id=442390&mt_nobot=1","-1","-1","302","-1","","","526","18","0","","no-cache","","181105_1R_A","-1","126","-1","-1","","0","7579","-1","GET","0","","Mon, 05 Nov 2018 00:46:27 GMT","46","0.72","-1","-1","pixel.mathtag.com","-1","-1","https://pixel.mathtag.com/event/js?mt_id=442390&mt_adid=109363&v1=&v2=&v3=&s1=&s2=&s3=&mm_bnc&mm_bct&mathid_data=%7B%22dv1%22%3A%22TW96aWxsYS81LjAgKGlQaG9uZTsgQ1BVIGlQaG9uZSBPUyAxMV80XzEgbGlrZSBNYWMgT1MgWCkgQXBwbGVXZWJLaXQvNjA1LjEuMTUgKEtIVE1MLCBsaWtlIEdlY2tvKSBNb2JpbGUvMTVHNzc%3D%22%2C%22dv2%22%3A%22NjZlODY3M2IyNTg4NGY4MmI5YmNhNzc3OTA3OTZhZDE%3D%22%2C%22dv3%22%3A%22%22%2C%22dv4%22%3A%22Mzc1fDY2N3wzNzV8NjY3fDMyfHw%3D%22%2C%22dv5%22%3A%22QW1lcmljYS9OZXdfWW9yaw%3D%3D%22%2C%22dv6%22%3A%22%22%2C%22dv7%22%3A%22MA%3D%3D%22%2C%22dv8%22%3A%22dHJ1ZXx0cnVlfHRydWU%3D%22%2C%22dv9%22%3A%22fGVuLVVTfA%3D%3D%22%2C%22dv10%22%3A%22TW96aWxsYXxOZXRzY2FwZXxpUGhvbmV8%22%7D","-1","7579","/sync/iframe?realm=batch_supply&mt_adid=109363&mt_id=442390&mt_nobot=1","-1","","","7705","7579","7705","7705","7705","0","7579","7705","126","81","82","1","0","","",
"96.16.205.68","132","http/1.1","","","-1","-1","high","Document","3","-1","-1","text/html","","1","","-1","-1","https://pixel.mathtag.com/sync/iframe?mt_uuid=9ef35a67-bf33-4300-874b-e0558ccd038b&no_iframe=1&mt_adid=109363","-1","-1","200","-1","","","919","61","599","","no-cache","","181105_1R_A","-1","73","-1","100","","631","7608","-1","GET","631","","Mon, 05 Nov 2018 00:46:27 GMT","46","0.73","-1","-1","pixel.mathtag.com","100","-1","https://pixel.mathtag.com/event/js?mt_id=442390&mt_adid=109363&v1=&v2=&v3=&s1=&s2=&s3=&mm_bnc&mm_bct&mathid_data=%7B%22dv1%22%3A%22TW96aWxsYS81LjAgKGlQaG9uZTsgQ1BVIGlQaG9uZSBPUyAxMV80XzEgbGlrZSBNYWMgT1MgWCkgQXBwbGVXZWJLaXQvNjA1LjEuMTUgKEtIVE1MLCBsaWtlIEdlY2tvKSBNb2JpbGUvMTVHNzc%3D%22%2C%22dv2%22%3A%22NjZlODY3M2IyNTg4NGY4MmI5YmNhNzc3OTA3OTZhZDE%3D%22%2C%22dv3%22%3A%22%22%2C%22dv4%22%3A%22Mzc1fDY2N3wzNzV8NjY3fDMyfHw%3D%22%2C%22dv5%22%3A%22QW1lcmljYS9OZXdfWW9yaw%3D%3D%22%2C%22dv6%22%3A%22%22%2C%22dv7%22%3A%22MA%3D%3D%22%2C%22dv8%22%3A%22dHJ1ZXx0cnVlfHRydWU%3D%22%2C%22dv9%22%3A%22fGVuLVVTfA%3D%3D%22%2C%22dv10%22%3A%22TW96aWxsYXxOZXRzY2FwZXxpUGhvbmV8%22%7D","25","7607","/sync/iframe?mt_uuid=9ef35a67-bf33-4300-874b-e0558ccd038b&no_iframe=1&mt_adid=109363","-1","","Akamai","7740","7608","7681","7681","7740","59","7608","7740","132","82","83","1","0","","",
"","293","","","","-1","-1","","","3","-1","-1","text/html; charset=utf-8","","1","","-1","-1","https://secure.adnxs.com/getuid?%2Fseg%3Fadd%3D2310371%26redir%3Dhttps%253A%252F%252Fgetrockerbox.com%252Fpixel.gif%253Fadnxs_uid%253D$UID%2526pageReferrer%253Dhttps%25253A%25252F%25252F3797665.fls.doubleclick.net%25252Factivityi%25253Bsrc%25253D3797665%25253Btype%25253Dremar853%25253Bcat%25253DGener-%25253Bord%25253D4917908647859%25253Bgtm%25253D2wgas3%25253Bauiddc%25253D1433968841.1541378784%25253B~oref%25253Dhttps%2525253A%2525252F%2525252Fvimeo.com%2525252F%25253F%2526action%253Dview%2526source%253Dvimeo%2526rb_source%253Dvimeo%2526an_seg%253D2310371%2526type%253Dimp","-1","-1","302","-1","","","1372","30","0","","no-store, no-cache, private","","181105_1R_A","-1","293","-1","-1","","0","7618","-1","GET","0","","Sat, 15 Nov 2008 16:00:00 GMT","","0.71.1","-1","-1","secure.adnxs.com","-1","-1","https://3797665.fls.doubleclick.net/ddm/fls/r/src=3797665;type=remar853;cat=Gener-;ord=4917908647859;gtm=2wgas3;auiddc=1433968841.1541378784;_dc_1=1;~oref=https%3A%2F%2Fvimeo.com%2F","-1","7618","/getuid?%2Fseg%3Fadd%3D2310371%26redir%3Dhttps%253A%252F%252Fgetrockerbox.com%252Fpixel.gif%253Fadnxs_uid%253D$UID%2526pageReferrer%253Dhttps%25253A%25252F%25252F3797665.fls.doubleclick.net%25252Factivityi%25253Bsrc%25253D3797665%25253Btype%25253Dremar853%25253Bcat%25253DGener-%25253Bord%25253D4917908647859%25253Bgtm%25253D2wgas3%25253Bauiddc%25253D1433968841.1541378784%25253B~oref%25253Dhttps%2525253A%2525252F%2525252Fvimeo.com%2525252F%25253F%2526action%253Dview%2526source%253Dvimeo%2526rb_source%253Dvimeo%2526an_seg%253D2310371%2526type%253Dimp","-1","","","7911","7618","7911","7911","7911","0","7618","7911","293","83","84","1","0","","",
"13.107.21.200","90","h2","","","-1","-1","low","Image","3","-1","-1","","","1","","-1","-1","https://bat.bing.com/action/0?ti=4019681&Ver=2","-1","-1","204","-1","","","236","1","169","","no-cache, must-revalidate","","181105_1R_A","-1","44","-1","-1","","0","7639","-1","GET","0","","Fri, 01 Jan 1990 00:00:00 GMT","12166","0.74","-1","-1","bat.bing.com","-1","-1","https://s.yimg.com/wi/ytc.js","10","7636","/action/0?ti=4019681&Ver=2","-1","","","7729","7639","7683","7683","7729","46","7639","7729","90","84","85","1","0","","",
"13.107.21.200","73","h2","","","-1","-1","low","Image","3","-1","-1","","","1","","-1","-1","https://bat.bing.com/action/0?ti=4019681&Ver=2&mid=28dc7cec-9440-5fe6-24f6-6b728ac41ba6&pi=0&lg=en-US&sw=375&sh=667&sc=32&r=&p=https%3A%2F%2F3797665.fls.doubleclick.net%2Factivityi%3Bsrc%3D3797665%3Btype%3Dremar853%3Bcat%3DGener-%3Bord%3D4917908647859%3Bgtm%3D2wgas3%3Bauiddc%3D1433968841.1541378784%3B~oref%3Dhttps%253A%252F%252Fvimeo.com%252F%3F&lt=2616&evt=pageLoad&ifm=1&msclkid=N&rn=929283","-1","-1","204","-1","","","156","1","293","","no-cache, must-revalidate","","181105_1R_A","-1","44","-1","-1","","0","7666","-1","GET","0","","Fri, 01 Jan 1990 00:00:00 GMT","9449","0.75","-1","-1","bat.bing.com","-1","-1","https://bat.bing.com/bat.js","10","7665","/action/0?ti=4019681&Ver=2&mid=28dc7cec-9440-5fe6-24f6-6b728ac41ba6&pi=0&lg=en-US&sw=375&sh=667&sc=32&r=&p=https%3A%2F%2F3797665.fls.doubleclick.net%2Factivityi%3Bsrc%3D3797665%3Btype%3Dremar853%3Bcat%3DGener-%3Bord%3D4917908647859%3Bgtm%3D2wgas3%3Bauiddc%3D1433968841.1541378784%3B~oref%3Dhttps%253A%252F%252Fvimeo.com%252F%3F&lt=2616&evt=pageLoad&ifm=1&msclkid=N&rn=929283","-1","","","7739","7666","7710","7710","7739","29","7666","7739","73","85","86","1","0","","",
"96.16.205.68","101","http/1.1","","","-1","-1","high","Document","3","-1","-1","text/html","","1","","-1","-1","https://pixel.mathtag.com/sync/iframe?realm=batch_supply&mt_adid=109363&mt_id=442390&mt_nobot=1&mm_bnc&mm_bct","-1","-1","200","-1","","","437","","1184","","no-cache","","181105_1R_A","-1","88","-1","100","","29","7704","-1","GET","29","","Mon, 05 Nov 2018 00:46:27 GMT","","0.72.1","-1","-1","pixel.mathtag.com","100","-1","","15","7704","/sync/iframe?realm=batch_supply&mt_adid=109363&mt_id=442390&mt_nobot=1&mm_bnc&mm_bct","-1","","Akamai","7805","7704","7792","7792","7805","13","7704","7805","101","86","87","1","0","","",
"96.16.205.68","63","http/1.1","43","","-1","100","low","Image","3","-1","-1","image/gif","","1","","-1","-1","https://pixel.mathtag.com/misc/img?mm_bnc&bcdv=0","-1","-1","200","-1","0","","536","10","464","","no-cache","","181105_1R_A","-1","54","-1","100","","43","7747","-1","GET","43","","Mon, 05 Nov 2018 00:46:27 GMT","18","0.76","-1","-1","pixel.mathtag.com","100","-1","https://pixel.mathtag.com/sync/iframe?mt_uuid=9ef35a67-bf33-4300-874b-e0558ccd038b&no_iframe=1&mt_adid=109363","25","7746","/misc/img?mm_bnc&bcdv=0","-1","","Akamai","7810","7747","7801","7801","7810","9","7747","7810","63","87","88","1","0","","",
"","226","","","","-1","-1","","","3","-1","-1","text/html; charset=utf-8","","1","","-1","-1","https://secure.adnxs.com/bounce?%2Fgetuid%3F%252Fseg%253Fadd%253D2310371%2526redir%253Dhttps%25253A%25252F%25252Fgetrockerbox.com%25252Fpixel.gif%25253Fadnxs_uid%25253D%24UID%252526pageReferrer%25253Dhttps%2525253A%2525252F%2525252F3797665.fls.doubleclick.net%2525252Factivityi%2525253Bsrc%2525253D3797665%2525253Btype%2525253Dremar853%2525253Bcat%2525253DGener-%2525253Bord%2525253D4917908647859%2525253Bgtm%2525253D2wgas3%2525253Bauiddc%2525253D1433968841.1541378784%2525253B%7Eoref%2525253Dhttps%252525253A%252525252F%252525252Fvimeo.com%252525252F%2525253F%252526action%25253Dview%252526source%25253Dvimeo%252526rb_source%25253Dvimeo%252526an_seg%25253D2310371%252526type%25253Dimp","-1","-1","302","-1","","","1075","30","0","","no-store, no-cache, private","","181105_1R_A","-1","226","-1","-1","","0","7911","-1","GET","0","","Sat, 15 Nov 2008 16:00:00 GMT","","0.71.2","-1","-1","secure.adnxs.com","-1","-1","https://3797665.fls.doubleclick.net/ddm/fls/r/src=3797665;type=remar853;cat=Gener-;ord=4917908647859;gtm=2wgas3;auiddc=1433968841.1541378784;_dc_1=1;~oref=https%3A%2F%2Fvimeo.com%2F","-1","7911","/bounce?%2Fgetuid%3F%252Fseg%253Fadd%253D2310371%2526redir%253Dhttps%25253A%25252F%25252Fgetrockerbox.com%25252Fpixel.gif%25253Fadnxs_uid%25253D%24UID%252526pageReferrer%25253Dhttps%2525253A%2525252F%2525252F3797665.fls.doubleclick.net%2525252Factivityi%2525253Bsrc%2525253D3797665%2525253Btype%2525253Dremar853%2525253Bcat%2525253DGener-%2525253Bord%2525253D4917908647859%2525253Bgtm%2525253D2wgas3%2525253Bauiddc%2525253D1433968841.1541378784%2525253B%7Eoref%2525253Dhttps%252525253A%252525252F%252525252Fvimeo.com%252525252F%2525253F%252526action%25253Dview%252526source%25253Dvimeo%252526rb_source%25253Dvimeo%252526an_seg%25253D2310371%252526type%25253Dimp","-1","","","8137","7911","8137","8137","8137","0","7911","8137","226","88","89","1","0","","",
"","56","","","","-1","-1","","","3","-1","-1","text/html; charset=utf-8","","1","","-1","-1","https://secure.adnxs.com/seg?add=2310371&redir=https%3A%2F%2Fgetrockerbox.com%2Fpixel.gif%3Fadnxs_uid%3D0%26pageReferrer%3Dhttps%253A%252F%252F3797665.fls.doubleclick.net%252Factivityi%253Bsrc%253D3797665%253Btype%253Dremar853%253Bcat%253DGener-%253Bord%253D4917908647859%253Bgtm%253D2wgas3%253Bauiddc%253D1433968841.1541378784%253B~oref%253Dhttps%25253A%25252F%25252Fvimeo.com%25252F%253F%26action%3Dview%26source%3Dvimeo%26rb_source%3Dvimeo%26an_seg%3D2310371%26type%3Dimp","-1","-1","302","-1","","","1331","30","0","","no-store, no-cache, private","","181105_1R_A","-1","56","-1","-1","","0","8137","-1","GET","0","","Sat, 15 Nov 2008 16:00:00 GMT","","0.71.3","-1","-1","secure.adnxs.com","-1","-1","https://3797665.fls.doubleclick.net/ddm/fls/r/src=3797665;type=remar853;cat=Gener-;ord=4917908647859;gtm=2wgas3;auiddc=1433968841.1541378784;_dc_1=1;~oref=https%3A%2F%2Fvimeo.com%2F","-1","8137","/seg?add=2310371&redir=https%3A%2F%2Fgetrockerbox.com%2Fpixel.gif%3Fadnxs_uid%3D0%26pageReferrer%3Dhttps%253A%252F%252F3797665.fls.doubleclick.net%252Factivityi%253Bsrc%253D3797665%253Btype%253Dremar853%253Bcat%253DGener-%253Bord%253D4917908647859%253Bgtm%253D2wgas3%253Bauiddc%253D1433968841.1541378784%253B~oref%253Dhttps%25253A%25252F%25252Fvimeo.com%25252F%253F%26action%3Dview%26source%3Dvimeo%26rb_source%3Dvimeo%26an_seg%3D2310371%26type%3Dimp","-1","","","8193","8137","8193","8193","8193","0","8137","8193","56","89","90","1","0","","",
"","68","","","","-1","-1","","","3","-1","-1","text/html; charset=utf-8","","1","","-1","-1","https://secure.adnxs.com/bounce?%2Fseg%3Fadd%3D2310371%26redir%3Dhttps%253A%252F%252Fgetrockerbox.com%252Fpixel.gif%253Fadnxs_uid%253D0%2526pageReferrer%253Dhttps%25253A%25252F%25252F3797665.fls.doubleclick.net%25252Factivityi%25253Bsrc%25253D3797665%25253Btype%25253Dremar853%25253Bcat%25253DGener-%25253Bord%25253D4917908647859%25253Bgtm%25253D2wgas3%25253Bauiddc%25253D1433968841.1541378784%25253B%7Eoref%25253Dhttps%2525253A%2525252F%2525252Fvimeo.com%2525252F%25253F%2526action%253Dview%2526source%253Dvimeo%2526rb_source%253Dvimeo%2526an_seg%253D2310371%2526type%253Dimp","-1","-1","302","-1","","","1135","30","0","","no-store, no-cache, private","","181105_1R_A","-1","68","-1","-1","","0","8194","-1","GET","0","","Sat, 15 Nov 2008 16:00:00 GMT","","0.71.4","-1","-1","secure.adnxs.com","-1","-1","https://3797665.fls.doubleclick.net/ddm/fls/r/src=3797665;type=remar853;cat=Gener-;ord=4917908647859;gtm=2wgas3;auiddc=1433968841.1541378784;_dc_1=1;~oref=https%3A%2F%2Fvimeo.com%2F","-1","8194","/bounce?%2Fseg%3Fadd%3D2310371%26redir%3Dhttps%253A%252F%252Fgetrockerbox.com%252Fpixel.gif%253Fadnxs_uid%253D0%2526pageReferrer%253Dhttps%25253A%25252F%25252F3797665.fls.doubleclick.net%25252Factivityi%25253Bsrc%25253D3797665%25253Btype%25253Dremar853%25253Bcat%25253DGener-%25253Bord%25253D4917908647859%25253Bgtm%25253D2wgas3%25253Bauiddc%25253D1433968841.1541378784%25253B%7Eoref%25253Dhttps%2525253A%2525252F%2525252Fvimeo.com%2525252F%25253F%2526action%253Dview%2526source%253Dvimeo%2526rb_source%253Dvimeo%2526an_seg%253D2310371%2526type%253Dimp","-1","","","8262","8194","8262","8262","8262","0","8194","8262","68","90","91","1","0","","",
"172.64.163.31","249","h2","202","","-1","100","low","","3","-1","-1","image/gif","","1","","-1","-1","https://getrockerbox.com/pixel.gif?adnxs_uid=0&pageReferrer=https%3A%2F%2F3797665.fls.doubleclick.net%2Factivityi%3Bsrc%3D3797665%3Btype%3Dremar853%3Bcat%3DGener-%3Bord%3D4917908647859%3Bgtm%3D2wgas3%3Bauiddc%3D1433968841.1541378784%3B~oref%3Dhttps%253A%252F%252Fvimeo.com%252F%3F&action=view&source=vimeo&rb_source=vimeo&an_seg=2310371&type=imp","-1","-1","200","-1","0","","5959","30","4806","","","","181105_1R_A","-1","245","-1","100","0","202","8262","-1","GET","202","","","","0.71.5","-1","-1","getrockerbox.com","100","-1","https://3797665.fls.doubleclick.net/ddm/fls/r/src=3797665;type=remar853;cat=Gener-;ord=4917908647859;gtm=2wgas3;auiddc=1433968841.1541378784;_dc_1=1;~oref=https%3A%2F%2Fvimeo.com%2F","31","8262","/pixel.gif?adnxs_uid=0&pageReferrer=https%3A%2F%2F3797665.fls.doubleclick.net%2Factivityi%3Bsrc%3D3797665%3Btype%3Dremar853%3Bcat%3DGener-%3Bord%3D4917908647859%3Bgtm%3D2wgas3%3Bauiddc%3D1433968841.1541378784%3B~oref%3Dhttps%253A%252F%252Fvimeo.com%252F%3F&action=view&source=vimeo&rb_source=vimeo&an_seg=2310371&type=imp","0","","Cloudflare","8511","8262","8507","8507","8511","4","8262","8511","249","91","92","1","0","","",
"151.101.186.109","42","h2","","","-1","-1","high","Script","3","-1","-1","text/javascript; charset=utf-8","0","1","","100","-1","https://f.vimeocdn.com/js_opt/vendor/siftscience/siftscience.1.0.min.js?DEV","-1","-1","200","-1","","","18678","1201","53","","max-age=315360000","gzip","181105_1R_A","-1","34","-1","100","298588474","56712","8515","-1","GET","18174","18174","Fri, 21 Apr 2028 22:01:05 GMT","46","0.77","-1","-1","f.vimeocdn.com","100","-1","https://vimeo.com/","2","8514","/js_opt/vendor/siftscience/siftscience.1.0.min.js?DEV","100","","Fastly","8557","8515","8549","8549","8557","8","8515","8557","42","92","93","1","0","","",
"","332","","","","-1","-1","","Script","3","-1","-1","","","1","","-1","-1","https://px.ads.linkedin.com/collect/?time=1541378789467&pid=7516&url=https%3A%2F%2Fvimeo.com%2F&pageUrl=https%3A%2F%2Fvimeo.com%2F&ref=&fmt=js&s=1","-1","-1","302","-1","","","732","17","0","","","gzip","181105_1R_A","-1","332","-1","-1","","0","8523","-1","GET","20","","","196","0.78","-1","-1","px.ads.linkedin.com","-1","-1","https://sjs.bizographics.com/insight.min.js","-1","8523","/collect/?time=1541378789467&pid=7516&url=https%3A%2F%2Fvimeo.com%2F&pageUrl=https%3A%2F%2Fvimeo.com%2F&ref=&fmt=js&s=1","-1","","","8855","8523","8855","8855","8855","0","8523","8855","332","93","94","1","0","","",
